SKU,Stock Location,Stock available level at location,Stock level at location,Stock value at location,Category,ItemTitle,Purchase Price,Due Stock Value,Due,Is Variation Parent,Is Archived
L76C15D16R512S Zbook 15u G3-B,Default,0,0,0.00,Laptops Graded,HPZbook 15u G3i7-6/16/512/15,125.6385913,0,0,FALSE,FALSE
L76C15D16R512S Zbook 15u G3-C,Default,0,0,0.00,Laptops Graded,HPZbook 15u G3i7-6/16/512/15,125.6385913,0,0,FALSE,FALSE
L76C15D16R512S Zbook 15u G3-D,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L76C15D16R512S Zbook 15u G3-E,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L76C15D16R512S Zbook 15u G3-UF,Default,0,0,0.00,Laptops Archive,HPZbook 15u G3i7-6/16/512/15,0,0,0,FALSE,FALSE
L76C15D16R512S Zbook 15u G3-Ungraded,Default,0,0,0.00,Laptops Ungraded,,125.6385913,0,0,FALSE,FALSE
L76C15D16R512S10W zbook 15 g3,Default,0,0,0.00,Listed Laptops,HP ZBook 15 Inch FHD Intel Core i7-6280HQ Quad-Core 16GB DDR4 512GB SSD Bluetooth Win 10 Pro Wifi Webcam Renewed Laptop,0,0,0,TRUE,FALSE
L76C15D16R512S10W Zbook 15u G3,Default,0,0,0.00,Listed Laptops,HP ZBook 15 Inch FHD Intel Core i7-6600U Quad-Core 16GB DDR4 512GB SSD Bluetooth Win 10 Pro Wifi Webcam Renewed Laptop,0,0,0,TRUE,FALSE
L76C15D1TB8G PRECISION 5510,Default,0,0,0.00,Laptops,DELL PRECISION 5510 CPU: I7-6820HQ Memory: 8GB HDD: 1TB,0,0,0,FALSE,FALSE
L76C15D250G16G P50,Default,0,0,0.00,Lenovo Laptop Trade,"LENOVO P50: CPU: I7-6820HQ, Mem: 16GB, HDD: 250GB, TS: No, Col: BLACK",40.03,0,0,FALSE,FALSE
L76C15D256G16G PRECISION 5520,Default,0,0,0.00,Laptops,"DELL PRECISION 5520: CPU: I7-6820HQ, Mem: 16GB, HDD: 256GB, TS: Yes, Col: BLACK",40.03,0,0,FALSE,FALSE
L76C15D256G16G THINKPAD P50,Default,0,0,0.00,Lenovo Laptop Trade,"LENOVO THINKPAD P50: CPU: I7-6820HQ, Mem: 16GB, HDD: 256GB, TS: No, Col: BLACK",40.03,0,0,FALSE,FALSE
L76C15D256G8G PRECISION 5510,Default,0,0,0.00,Laptops,DELL PRECISION 5510 CPU: I7-6820HQ Memory: 8GB HDD: 256GB,0,0,0,FALSE,FALSE
L76C15D256G8G PRECISION 7510,Default,0,0,0.00,Laptops,"DELL PRECISION 7510: CPU: i7-6920HQ, Mem: 8GB, HDD: 256GB, TS: No, Col: BLACK",40.03,0,0,FALSE,FALSE
L76C15D32R512S 5570,Default,0,0,0.00,Laptops Graded,Dell5570/i7-6/32gb/512gb/15,76.6052143,0,0,FALSE,FALSE
L76C15D32R512S 5570-B,Default,0,0,0.00,Laptops Graded,Dell5570/i7-6/32gb/512gb/15,76.6052143,0,0,FALSE,FALSE
L76C15D32R512S 5570-C,Default,0,0,0.00,Laptops Graded,Dell5570/i7-6/32gb/512gb/15,76.6052143,0,0,FALSE,FALSE
L76C15D32R512S 5570-D,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L76C15D32R512S 5570-E,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L76C15D32R512S 5570-UF,Default,0,0,0.00,Laptops Archive,Dell5570/i7-6/32gb/512gb/15,0,0,0,FALSE,FALSE
L76C15D32R512S 5570-Ungraded,Default,0,0,0.00,Laptops Ungraded,,76.6052143,0,0,FALSE,FALSE
L76C15D32R512S 7510,Default,0,0,0.00,Laptops Graded,Dell7510/i7-6/32gb/512gb/15,86.1,0,0,FALSE,FALSE
L76C15D32R512S 7510-B,Default,0,0,0.00,Laptops Graded,Dell7510/i7-6/32gb/512gb/15,86.1,0,0,FALSE,FALSE
L76C15D32R512S 7510-C,Default,0,0,0.00,Laptops Graded,Dell7510/i7-6/32gb/512gb/15,86.1,0,0,FALSE,FALSE
L76C15D32R512S 7510-D,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L76C15D32R512S 7510-E,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L76C15D32R512S 7510-UF,Default,0,0,0.00,Laptops Archive,Dell7510/i7-6/32gb/512gb/15,86.1,0,0,FALSE,FALSE
L76C15D32R512S 7510-UF,Sharjah Warehouse1,1,1,65.00,Laptops Archive,Dell7510/i7-6/32gb/512gb/15,86.1,0,0,FALSE,FALSE
L76C15D32R512S 7510-Ungraded,Default,0,0,0.00,Laptops Ungraded,,86.1,0,0,FALSE,FALSE
L76C15D32R512S 7520,Default,0,0,0.00,Laptops Graded,Dell7520/i7-6/32gb/512gb/15,64.57,0,0,FALSE,FALSE
L76C15D32R512S 7520-B,Default,0,0,0.00,Laptops Graded,Dell7520/i7-6/32gb/512gb/15,64.57,0,0,FALSE,FALSE
L76C15D32R512S 7520-C,Default,0,0,0.00,Laptops Graded,Dell7520/i7-6/32gb/512gb/15,64.57,0,0,FALSE,FALSE
L76C15D32R512S 7520-D,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L76C15D32R512S 7520-E,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L76C15D32R512S 7520-UF,Default,0,0,0.00,Laptops Archive,Dell7520/i7-6/32gb/512gb/15,64.57,0,0,FALSE,FALSE
L76C15D32R512S 7520-Ungraded,Default,0,0,0.00,Laptops Ungraded,,64.57,0,0,FALSE,FALSE
L76C15D32R512S P50,Default,0,0,0.00,Laptops Graded,Lenovo P50 i7-6820HQ,76.50854732,0,0,FALSE,FALSE
L76C15D32R512S P50-B,Default,0,0,0.00,Laptops Graded,Lenovo P50 i7-6820HQ,76.50854732,0,0,FALSE,FALSE
L76C15D32R512S P50-C,Default,0,0,0.00,Laptops Graded,Lenovo P50 i7-6820HQ,76.50854732,0,0,FALSE,FALSE
L76C15D32R512S P50-D,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L76C15D32R512S P50-E,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L76C15D32R512S P50-UF,Default,0,0,0.00,Laptops Archive,Lenovo P50 i7-6820HQ,76.50521432,0,0,FALSE,FALSE
L76C15D32R512S P50-UF,Sharjah Warehouse1,1,1,65.00,Laptops Archive,Lenovo P50 i7-6820HQ,76.50521432,0,0,FALSE,FALSE
L76C15D32R512S P50-Ungraded,Default,1,1,76.51,Laptops Ungraded,,76.50854732,0,0,FALSE,FALSE
L76C15D32R512S PRECISION 5520,Default,0,0,0.00,Laptops Graded,DELL PRECISION 5520 i7-6820HQ CPU 512GB SSD 32GB RAM 15 INCH,13.45521432,0,0,FALSE,FALSE
L76C15D32R512S PRECISION 5520-B,Default,0,0,0.00,Laptops Graded,DELL PRECISION 5520 i7-6820HQ CPU 512GB SSD 32GB RAM 15 INCH,13.45521432,0,0,FALSE,FALSE
L76C15D32R512S PRECISION 5520-C,Default,0,0,0.00,Laptops Graded,DELL PRECISION 5520 i7-6820HQ CPU 512GB SSD 32GB RAM 15 INCH,13.45521432,0,0,FALSE,FALSE
L76C15D32R512S PRECISION 5520-D,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L76C15D32R512S PRECISION 5520-E,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L76C15D32R512S PRECISION 5520-UF,Default,0,0,0.00,Laptops Archive,DELL PRECISION 5520 i7-6820HQ CPU 512GB SSD 32GB RAM 15 INCH,0,0,0,FALSE,FALSE
L76C15D32R512S PRECISION 5520-Ungraded,Default,0,0,0.00,Laptops Ungraded,,13.45521432,0,0,FALSE,FALSE
L76C15D32R512S10W P50,Default,0,0,0.00,Listed Laptops,Lenovo P50 i7-6820HQ,0,0,0,TRUE,FALSE
L76C15D512G16G PRECISION 5520,Default,0,0,0.00,Laptops,"DELL PRECISION 5520: CPU: I7-6820HQ, Mem: 16GB, HDD: 512GB, TS: No, Col: SILVER",40.03,0,0,FALSE,FALSE
L76C15D512G32G P50,Default,0,0,0.00,Lenovo Laptop Trade,"LENOVO P50: CPU: I7-6820HQ, Mem: 32GB, HDD: 512GB, TS: No, Col: BLACK",40.03,0,0,FALSE,FALSE
L76C15D512G32G PRECISION 7510,Default,0,0,0.00,Laptops,DELL PRECISION 7510 CPU: i7-6920HQ Memory: 32GB HDD: 512GB,0,0,0,FALSE,FALSE
L76C15D512G8G PRECISION 5510,Default,0,0,0.00,Laptops,"DELL PRECISION 5510 : CPU: I7-6820HQ, Mem: 8GB, HDD: 512GB, TS: No, Col: SILVER",40.03,0,0,FALSE,FALSE
L76C15D8R256S 450G3,Default,0,0,0.00,Laptops Graded,HP450G3/i7-6/8gb/256gb/15,94.28521432,0,0,FALSE,FALSE
L76C15D8R256S 450G3-B,Default,0,0,0.00,Laptops Graded,HP450G3/i7-6/8gb/256gb/15,94.28521432,0,0,FALSE,FALSE
L76C15D8R256S 450G3-C,Default,0,0,0.00,Laptops Graded,HP450G3/i7-6/8gb/256gb/15,94.28521432,0,0,FALSE,FALSE
L76C15D8R256S 450G3-D,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L76C15D8R256S 450G3-E,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L76C15D8R256S 450G3-UF,Default,0,0,0.00,Laptops Archive,HP450G3/i7-6/8gb/256gb/15,94.28521432,0,0,FALSE,FALSE
L76C15D8R256S 450G3-UF,Sharjah Warehouse1,1,1,65.00,Laptops Archive,HP450G3/i7-6/8gb/256gb/15,94.28521432,0,0,FALSE,FALSE
L76C15D8R256S 450G3-Ungraded,Default,0,0,0.00,Laptops Ungraded,,94.28521432,0,0,FALSE,FALSE
L76C15DASUS,Default,0,0,0.00,PC & Laptop,Laptop i7 6th CPU 15 Inch Display ASUS,0,0,0,FALSE,FALSE
L76C15DDELL,Default,0,0,0.00,PC & Laptop,LAPTOP i7-6 CPU 15 inch DISPLAY DELL,0,0,0,FALSE,FALSE
L76C15DFB,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 15 inch Display Faulty Battery,0,0,0,FALSE,FALSE
L76C15DFD,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 15 inch Display Faulty Display,0,0,0,FALSE,FALSE
L76C15DFK,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 15 inch Display Faulty Keyboard,0,0,0,FALSE,FALSE
L76C15DFL,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 15 inch Display Faulty Bios Locked,0,0,0,FALSE,FALSE
L76C15DLENO,Default,0,0,0.00,PC & Laptop,Laptop i7 6th CPU 15 Inch Display LENOVO,0,0,0,FALSE,FALSE
L76C16D,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 16 Inch Display,0,0,0,FALSE,FALSE
L76C16DFB,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 16 inch Display Faulty Battery,0,0,0,FALSE,FALSE
L76C16DFD,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 16 inch Display Faulty Display,0,0,0,FALSE,FALSE
L76C16DFK,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 16 inch Display Faulty Keyboard,0,0,0,FALSE,FALSE
L76C16DFL,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 16 inch Display Faulty Bios Locked,0,0,0,FALSE,FALSE
L76C16R512S10W 7470,Default,0,0,0.00,Listed Laptops,L76C14D16R512S 7470,0,0,0,TRUE,FALSE
L76C16R512S10W GL552V,Default,0,0,0.00,Listed Laptops,Asus ROG ROG GL552V 15 Inch FHD Gaming MachineIntel Core i7-6700HQ Quad-Core 16GB DDR4 512GB SSD Bluetooth Win 10 Pro Wifi Webcam Renewed Laptop,0,0,0,TRUE,FALSE
L76C17D,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 17 Inch Display,0,0,0,FALSE,FALSE
L76C17D16R512S zbook 17,Default,0,0,0.00,Laptops Graded,L76C17D16R512S zbook 17,100,0,0,FALSE,FALSE
L76C17D16R512S zbook 17-B,Default,0,0,0.00,Laptops Graded,L76C17D16R512S zbook 17,100,0,0,FALSE,FALSE
L76C17D16R512S zbook 17-C,Default,0,0,0.00,Laptops Graded,L76C17D16R512S zbook 17,100,0,0,FALSE,FALSE
L76C17D16R512S zbook 17-D,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L76C17D16R512S zbook 17-E,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L76C17D16R512S zbook 17-UF,Default,0,0,0.00,Laptops Archive,L76C17D16R512S zbook 17,100,0,0,FALSE,FALSE
L76C17D16R512S zbook 17-UF,Sharjah Warehouse1,2,2,130.00,Laptops Archive,L76C17D16R512S zbook 17,100,0,0,FALSE,FALSE
L76C17D16R512S zbook 17-Ungraded,Default,0,0,0.00,Laptops Ungraded,,100,0,0,FALSE,FALSE
L76C17D16R512S10W zbook 17,Default,0,0,0.00,Listed Laptops,HP EliteBook zbook 17 17 Inch FHD Intel Core i7-6820HQ Quad-Core 16GB DDR4 512GB SSD Bluetooth Win 10 Pro Wifi Webcam Renewed Laptop,0,0,0,TRUE,FALSE
L76C17DASUS,Default,0,0,0.00,PC & Laptop,Laptop i7 6th CPU 17 Inch Display ASUS,0,0,0,FALSE,FALSE
L76C17DFB,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 17 inch Display Faulty Battery,0,0,0,FALSE,FALSE
L76C17DFD,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 17 inch Display Faulty Display,0,0,0,FALSE,FALSE
L76C17DFK,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 17 inch Display Faulty Keyboard,0,0,0,FALSE,FALSE
L76C17DFL,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 17 inch Display Faulty Bios Locked,0,0,0,FALSE,FALSE
L76C17DHP,Default,0,0,0.00,PC & Laptop,LAPTOP i7-6 CPU 17 inch DISPLAY HP,0,0,0,FALSE,FALSE
L76C18D,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 18 Inch Display,0,0,0,FALSE,FALSE
L76C18DFB,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 18 inch Display Faulty Battery,0,0,0,FALSE,FALSE
L76C18DFD,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 18 inch Display Faulty Display,0,0,0,FALSE,FALSE
L76C18DFK,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 18 inch Display Faulty Keyboard,0,0,0,FALSE,FALSE
L76C18DFL,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 18 inch Display Faulty Bios Locked,0,0,0,FALSE,FALSE
L76C19D,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 19 Inch Display,0,0,0,FALSE,FALSE
L76C19DFB,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 19 inch Display Faulty Battery,0,0,0,FALSE,FALSE
L76C19DFD,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 19 inch Display Faulty Display,0,0,0,FALSE,FALSE
L76C19DFK,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 19 inch Display Faulty Keyboard,0,0,0,FALSE,FALSE
L76C19DFL,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 19 inch Display Faulty Bios Locked,0,0,0,FALSE,FALSE
L76C20D,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 20 Inch Display,0,0,0,FALSE,FALSE
L76C20DFB,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 20 inch Display Faulty Battery,0,0,0,FALSE,FALSE
L76C20DFD,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 20 inch Display Faulty Display,0,0,0,FALSE,FALSE
L76C20DFK,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 20 inch Display Faulty Keyboard,0,0,0,FALSE,FALSE
L76C20DFL,Default,0,0,0.00,PC & Laptop,Laptop i7 6th Gen 20 inch Display Faulty Bios Locked,0,0,0,FALSE,FALSE
L76C8R256S10W 7480,Default,0,0,0.00,Listed Laptops,"Dell Latitude 7480 Intel Core i7-6600U 2.8 GHz, 8 GB RAM, 256 GB SSD",0,0,0,TRUE,FALSE
L76C8R256S10W 840G3,Default,0,0,0.00,Listed Laptops,L76C14D8R256S 840g3,0,0,0,TRUE,FALSE
L77C12D,Default,0,0,0.00,PC & Laptop,Laptop i7 7th Gen 12 Inch Display,0,0,0,FALSE,FALSE
L77C12D16R256S 5289,Default,0,0,0.00,Laptops Graded,Dell5289/i7-7/16gb/256gb/12,74.71521432,0,0,FALSE,FALSE
L77C12D16R256S 5289-B,Default,0,0,0.00,Laptops Graded,Dell5289/i7-7/16gb/256gb/12,74.71521432,0,0,FALSE,FALSE
L77C12D16R256S 5289-C,Default,0,0,0.00,Laptops Graded,Dell5289/i7-7/16gb/256gb/12,74.71521432,0,0,FALSE,FALSE
L77C12D16R256S 5289-D,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L77C12D16R256S 5289-E,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L77C12D16R256S 5289-UF,Default,0,0,0.00,Laptops Archive,Dell5289/i7-7/16gb/256gb/12,62.16,0,0,FALSE,FALSE
L77C12D16R256S 5289-UF,Sharjah Warehouse1,2,2,130.00,Laptops Archive,Dell5289/i7-7/16gb/256gb/12,62.16,0,0,FALSE,FALSE
L77C12D16R256S 5289-Ungraded,Default,0,0,0.00,Laptops Ungraded,,74.71521432,0,0,FALSE,FALSE
L77C12D16R512S x260,Default,0,0,0.00,Laptops Graded,Lenovo/x260/i7-7/16/512/12,68.782265,0,0,FALSE,FALSE
L77C12D16R512S x260-B,Default,0,0,0.00,Laptops Graded,Lenovo/x260/i7-7/16/512/12,68.782265,0,0,FALSE,FALSE
L77C12D16R512S x260-C,Default,0,0,0.00,Laptops Graded,Lenovo/x260/i7-7/16/512/12,68.782265,0,0,FALSE,FALSE
L77C12D16R512S x260-D,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L77C12D16R512S x260-E,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L77C12D16R512S x260-UF,Default,0,0,0.00,Laptops Archive,Lenovo/x260/i7-7/16/512/12,0,0,0,FALSE,FALSE
L77C12D16R512S x260-Ungraded,Default,0,0,0.00,Laptops Ungraded,,68.782265,0,0,FALSE,FALSE
L77C12D256G16G LATITUDE 7280,Default,0,0,0.00,Laptops,DELL LATITUDE 7280 CPU: i7-7600U Memory: 16GB HDD: 256GB,0,0,0,FALSE,FALSE
L77C12D32R256S 820G4,Default,0,0,0.00,Laptops Graded,HP820G4/i7-7/32gb/256gb/12,72.83,0,0,FALSE,FALSE
L77C12D32R256S 820G4-B,Default,0,0,0.00,Laptops Graded,HP820G4/i7-7/32gb/256gb/12,72.83,0,0,FALSE,FALSE
L77C12D32R256S 820G4-C,Default,0,0,0.00,Laptops Graded,HP820G4/i7-7/32gb/256gb/12,72.83,0,0,FALSE,FALSE
L77C12D32R256S 820G4-D,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L77C12D32R256S 820G4-E,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L77C12D32R256S 820G4-UF,Default,0,0,0.00,Laptops Archive,HP820G4/i7-7/32gb/256gb/12,85.38521432,0,0,FALSE,FALSE
L77C12D32R256S 820G4-Ungraded,Default,0,0,0.00,Laptops Ungraded,,72.83,0,0,FALSE,FALSE
L77C12D512G16G X270,Default,0,0,0.00,Lenovo Laptop Trade,"LENOVO X270: CPU: i7-7600U, Mem: 16GB, HDD: 512GB, TS: No, Col: BLACK",40.03,0,0,FALSE,FALSE
L77C12D8R256S 7270,Default,0,0,0.00,Laptops Graded,Dell/7270/i7-7/8/256/12,0,0,0,FALSE,FALSE
L77C12D8R256S 7270-B,Default,0,0,0.00,Laptops Graded,Dell/7270/i7-7/8/256/12,0,0,0,FALSE,FALSE
L77C12D8R256S 7270-C,Default,0,0,0.00,Laptops Graded,Dell/7270/i7-7/8/256/12,0,0,0,FALSE,FALSE
L77C12D8R256S 7270-D,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L77C12D8R256S 7270-E,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L77C12D8R256S 7270-UF,Default,0,0,0.00,Laptops Archive,Dell/7270/i7-7/8/256/12,0,0,0,FALSE,FALSE
L77C12D8R256S 7270-Ungraded,Default,0,0,0.00,Laptops Ungraded,,0,0,0,FALSE,FALSE
L77C12D8R256S 7280,Default,0,0,0.00,Laptops Graded,Dell7280/i7-7/8gb/256gb/12,92.57,0,0,FALSE,FALSE
L77C12D8R256S 7280-B,Default,0,0,0.00,Laptops Graded,Dell7280/i7-7/8gb/256gb/12,92.57,0,0,FALSE,FALSE
L77C12D8R256S 7280-C,Default,0,0,0.00,Laptops Graded,Dell7280/i7-7/8gb/256gb/12,92.57,0,0,FALSE,FALSE
L77C12D8R256S 7280-D,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L77C12D8R256S 7280-E,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L77C12D8R256S 7280-UF,Default,0,0,0.00,Laptops Archive,Dell7280/i7-7/8gb/256gb/12,0,0,0,FALSE,FALSE
L77C12D8R256S 7280-Ungraded,Default,0,0,0.00,Laptops Ungraded,,92.57,0,0,FALSE,FALSE
L77C12D8R256S 820G4,Default,0,0,0.00,Laptops Graded,HP820G4/i7-7/8gb/256gb/12,72.83,0,0,FALSE,FALSE
L77C12D8R256S 820G4-B,Default,0,0,0.00,Laptops Graded,HP820G4/i7-7/8gb/256gb/12,72.83,0,0,FALSE,FALSE
L77C12D8R256S 820G4-C,Default,0,0,0.00,Laptops Graded,HP820G4/i7-7/8gb/256gb/12,72.83,0,0,FALSE,FALSE
L77C12D8R256S 820G4-D,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L77C12D8R256S 820G4-E,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L77C12D8R256S 820G4-UF,Default,0,0,0.00,Laptops Archive,HP820G4/i7-7/8gb/256gb/12,0,0,0,FALSE,FALSE
L77C12D8R256S 820G4-Ungraded,Default,1,1,72.83,Laptops Ungraded,,72.83,0,0,FALSE,FALSE
L77C12D8R256S X270,Default,0,0,0.00,Laptops Graded,Lenovox270/i7-7/8gb/256gb/12,84.34191532,0,0,FALSE,FALSE
L77C12D8R256S X270-B,Default,0,0,0.00,Laptops Graded,Lenovox270/i7-7/8gb/256gb/12,84.34191532,0,0,FALSE,FALSE
L77C12D8R256S X270-C,Default,0,0,0.00,Laptops Graded,Lenovox270/i7-7/8gb/256gb/12,84.34191532,0,0,FALSE,FALSE
L77C12D8R256S X270-D,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L77C12D8R256S X270-E,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L77C12D8R256S X270-UF,Default,0,0,0.00,Laptops Archive,Lenovox270/i7-7/8gb/256gb/12,0,0,0,FALSE,FALSE
L77C12D8R256S X270-Ungraded,Default,0,0,0.00,Laptops Ungraded,,84.34191532,0,0,FALSE,FALSE
L77C12D8R256S10W 7270,Default,0,0,0.00,Listed Laptops,,0,0,0,FALSE,FALSE
L77C12D8R256S10W X270,Default,0,0,0.00,Listed Laptops,"Lenovo ThinkPad X270 12.5in Laptop - Core i7 2.7GHz CPU, 8GB RAM, 256GB SSD, Windows 10 Pro",0,0,0,TRUE,FALSE
L77C12DCHROME,Default,0,0,0.00,Laptops Graded,Google Pixelbook Core i7-7Y75 Laptop  16GB RAM 512GB SSD Touchscreen Chromebook,31.75,0,0,FALSE,FALSE
L77C12DCHROME-B,Default,0,0,0.00,Laptops Graded,Google Pixelbook Core i7-7Y75 Laptop  16GB RAM 512GB SSD Touchscreen Chromebook,31.75,0,0,FALSE,FALSE
L77C12DCHROME-C,Default,0,0,0.00,Laptops Graded,Google Pixelbook Core i7-7Y75 Laptop  16GB RAM 512GB SSD Touchscreen Chromebook,31.75,0,0,FALSE,FALSE
L77C12DCHROME-D,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L77C12DCHROME-E,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L77C12DCHROME-UF,Default,0,0,0.00,Laptops Archive,Google Pixelbook Core i7-7Y75 Laptop  16GB RAM 512GB SSD Touchscreen Chromebook,0,0,0,FALSE,FALSE
L77C12DCHROME-Ungraded,Default,0,0,0.00,Laptops Ungraded,,31.75,0,0,FALSE,FALSE
L77C12DFB,Default,0,0,0.00,PC & Laptop,Laptop i7 7th Gen 12 Inch Display Faulty Battery,0,0,0,FALSE,FALSE
L77C12DFD,Default,0,0,0.00,PC & Laptop,Laptop i7 7th Gen 12 Inch Display Faulty Display,0,0,0,FALSE,FALSE
L77C12DFK,Default,0,0,0.00,PC & Laptop,Laptop i3 7th Gen 12 Inch Display Faulty Keyboard,0,0,0,FALSE,FALSE
L77C12DFL,Default,0,0,0.00,PC & Laptop,Laptop i7 7th Gen 12 Inch Display Faulty Bios Locked,0,0,0,FALSE,FALSE
L77C12DGOOG,Default,0,0,0.00,Laptops Graded,Google Pixelbook Core I7-7Y75 1.30GHz Laptop 16GB RAM 512GB SSD Touch Chromebook,25,0,0,FALSE,FALSE
L77C12DGOOG-B,Default,0,0,0.00,Laptops Graded,Google Pixelbook Core I7-7Y75 1.30GHz Laptop 16GB RAM 512GB SSD Touch Chromebook,25,0,0,FALSE,FALSE
L77C12DGOOG-C,Default,0,0,0.00,Laptops Graded,Google Pixelbook Core I7-7Y75 1.30GHz Laptop 16GB RAM 512GB SSD Touch Chromebook,25,0,0,FALSE,FALSE
L77C12DGOOG-D,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L77C12DGOOG-E,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
L77C12DGOOG-UF,Default,0,0,0.00,Laptops Archive,Google Pixelbook Core I7-7Y75 1.30GHz Laptop 16GB RAM 512GB SSD Touch Chromebook,0,0,0,FALSE,FALSE
L77C12DGOOG-Ungraded,Default,0,0,0.00,Laptops Ungraded,,25,0,0,FALSE,FALSE
L77C13D,Default,0,0,0.00,PC & Laptop,Laptop i7 7th Gen 13 Inch Display,0,0,0,FALSE,FALSE
L77C13D0G0G X360 1030 G2,Default,0,0,0.00,HP Laptop Trade,HP ELITEBOOK X360 1030 G2 CPU: i7-7600U Memory: 0GB HDD: 0GB,0,0,0,FALSE,FALSE
L77C13D0G16G 7389,Default,0,0,0.00,PC & Laptop,"Laptop i7 7TH 16GB RAM 13 "" Dell Latitude 7389",0,0,0,FALSE,FALSE
L77C13D0G16G X360 1030 G2,Default,0,0,0.00,HP Laptop Trade,HP ELITEBOOK X360 1030 G2 CPU: i7-7600U Memory: 16GB HDD: 0GB,0,0,0,FALSE,FALSE
L77C13D0G16GFB 7389,Default,0,0,0.00,PC & Laptop,"Laptop i7 7TH 16GB RAM 13 "" Dell Latitude 7389 Faulty Battery",0,0,0,FALSE,FALSE
L77C13D0G16GFD 7389,Default,0,0,0.00,PC & Laptop,"Laptop i7 7TH 16GB RAM 13 "" Dell Latitude 7389 Faulty Display",0,0,0,FALSE,FALSE
L77C13D16R256S 1030G2,Default,0,0,0.00,Laptops Graded,HP1030G2/i7-7/16gb/256gb/13,181.99,0,0,FALSE,FALSE
L77C13D16R256S 1030G2-B,Default,1,1,181.99,Laptops Graded,HP1030G2/i7-7/16gb/256gb/13,181.99,0,0,FALSE,FALSE
L77C13D16R256S 1030G2-C,Default,0,0,0.00,Laptops Graded,HP1030G2/i7-7/16gb/256gb/13,181.99,0,0,FALSE,FALSE
